Sample ID,Donor ID,Species,Species NCBI Taxonomy ID,Genotype,Modality,Technique,Anatomical Structure,Subspecimen Type,Total Processed Subspecimens,Organization,Investigator,Grant Number,Project,Imaging database,Imaging data link,Comments,Metadata Submission,Age,Sex,QC,Download Link,Visualization Link,Soma_X(CCFv3_1𝜇𝑚),Soma_Y(CCFv3_1𝜇𝑚),Soma_Z(CCFv3_1𝜇𝑚)
18455_00138,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPM,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00138_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00138_CCFv3,6976.3,3756.12,8069.9
18455_00139,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPM,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00139_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00139_CCFv3,6732.73,3963.9,7859.75
18455_00140,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPM,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00140_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00140_CCFv3,6645.23,3731.2,7854.1
18455_00142,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPM,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00142_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00142_CCFv3,6827.27,3867.43,7632.62
18455_00143,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPM,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00143_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00143_CCFv3,7042.67,3786.65,7756.38
18455_00144,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPM,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00144_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00144_CCFv3,7090.85,3855.57,7617.62
18455_00145,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPM,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00145_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00145_CCFv3,6717,4181.98,7666.02
18455_00146,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPM,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00146_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00146_CCFv3,6740.58,4109.62,7517.73
18455_00147,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPM,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00147_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00147_CCFv3,6642.62,4156.85,7526.62
18455_00148,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPM,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00148_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00148_CCFv3,6668.92,4133.55,7433.6
18455_00150,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPM,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00150_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00150_CCFv3,6938.27,4456.7,7102.62
18455_00152,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPL,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00152_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00152_CCFv3,6774.15,4499.6,7749.62
18455_00153,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPL,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00153_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00153_CCFv3,6730.65,4540.08,7611
18455_00154,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPM,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00154_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00154_CCFv3,6844,4508.67,7299.23
18455_00158,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPMpc,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00158_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00158_CCFv3,7315.1,4272.58,6930.12
18455_00159,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPM,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00159_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00159_CCFv3,6839.15,4485.58,6910.1
18455_00163,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,MD,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00163_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00163_CCFv3,6606.17,3804.4,5269.1
18455_00165,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,MD,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00165_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00165_CCFv3,5965.3,4221.58,5413.15
18455_00172,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,CP,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00172_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00172_CCFv3,4771.08,4162.9,4124.83
18455_00180,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,CP,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00180_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00180_CCFv3,3879.98,4354.27,2868.82
18455_00181,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,CP,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00181_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00181_CCFv3,3800.38,4531.85,3066.12
18455_00182,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,CP,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00182_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00182_CCFv3,4790.45,4264.45,2858.52
18455_00199,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPM,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00199_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00199_CCFv3,6762.52,3970.45,4298.77
18455_00200,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPM,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00200_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00200_CCFv3,6604.7,4053.35,3906.25
18455_00201,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPM,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00201_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00201_CCFv3,6686.98,4030.25,3945.07
18455_00202,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPM,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00202_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00202_CCFv3,6584.88,3837,3865.05
18455_00203,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPM,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00203_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00203_CCFv3,6678.4,3893.4,3815.12
18455_00204,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPM,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00204_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00204_CCFv3,6794.48,3774.62,3397.12
18455_00205,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPL,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00205_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00205_CCFv3,6600.67,3798.8,3427.25
18455_00206,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPM,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00206_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00206_CCFv3,6796.38,3997.07,3434.4
18455_00208,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPM,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00208_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00208_CCFv3,6569.77,4217.08,3948.77
18455_00210,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPM,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00210_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00210_CCFv3,6640.38,4539,4122.45
18455_00220,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,CP,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00220_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00220_CCFv3,5320.85,5098.42,2689.6
18455_00224,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,CP,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00224_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00224_CCFv3,4922.58,4330.75,2309.55
18455_00240,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,CP,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00240_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00240_CCFv3,5540.27,3948.43,2629.4
18455_00252,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPM,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00252_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00252_CCFv3,7082.48,3774.55,4032.2
18455_00253,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPM,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00253_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00253_CCFv3,7174.73,3835.35,4045.05
18455_00254,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPM,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00254_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00254_CCFv3,6950.25,3719.25,3845.68
18455_00255,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPM,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00255_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00255_CCFv3,7094.42,3669.32,3892
18455_00256,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPM,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00256_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00256_CCFv3,7487.23,4087.55,4005.27
18455_00257,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPM,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00257_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00257_CCFv3,7717.12,4028.88,3930.02
18455_00258,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPM,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00258_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00258_CCFv3,7005.83,3800.73,3491.8
18455_00259,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPM,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00259_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00259_CCFv3,7085.58,3765.6,3474.73
18455_00260,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPM,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00260_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00260_CCFv3,7198.9,3787.52,3425.43
18455_00261,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPM,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00261_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00261_CCFv3,7161.67,3868.6,3444.18
18455_00262,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPM,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00262_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00262_CCFv3,6904.25,3965.2,3287.62
18455_00263,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPM,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00263_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00263_CCFv3,6944.98,4209.4,4268.92
18455_00264,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPM,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_00264_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_00264_CCFv3,6896.3,4644.45,4115.65
18455_3718_x10944_y12140,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,CP,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_3718_x10944_y12140_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_3718_x10944_y12140_CCFv3,4599,3878.75,8466.08
18455_4619_x10185_y12182,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,CP,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_4619_x10185_y12182_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_4619_x10185_y12182_CCFv3,5855.25,3928.85,8634.73
18455_4709_x21225_y13716,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,IAD,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_4709_x21225_y13716_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_4709_x21225_y13716_CCFv3,5874.67,4279.88,5350.2
18455_4982_x21552_y14337,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,AM,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_4982_x21552_y14337_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_4982_x21552_y14337_CCFv3,6168.55,4581.75,5274.85
18455_5253_x25617_y13881,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPM,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_5253_x25617_y13881_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_5253_x25617_y13881_CCFv3,6569.67,4355.2,4172.17
18455_5316_x26308_y13288,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPM,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_5316_x26308_y13288_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_5316_x26308_y13288_CCFv3,6671.38,4137.5,3989.48
18455_5404_x24949_y14106,18455,mouse,NCBI:txid10090,Tnnt1-IRES2-CreERT2;Ai82;Ai140,cell morphology,fMOST,VPM,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/biccn/zeng/luo/fmost/mouseID_373368-18455,,,108,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18455_5404_x24949_y14106_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18455_5404_x24949_y14106_CCFv3,6749.62,4508.7,4383.7
