Case ID,Species,NCBI Taxonomy,GenoType,Modality,Technique,Anatomical Region,Organization,Investigator,Grant Number,Project,R24 Name,R24 Link,Age,Sex,Viewer Link,AP,ML,DV,Injection Type,Injection Type
SW180514-01A,mouse,NCBI:txid10090,NA,Tracer Injected,retrograde,CP_rostral,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180514-01A/,NA,NA,NA,1.245,1.2,-3.3,3 CTB 555,pressure (50nl)
SW180514-01A,mouse,NCBI:txid10090,NA,Tracer Injected,retrograde,ACAv,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180514-01A/,NA,NA,NA,1.245,1,-1.8,4 CTB 488,pressure (50nl)
SW180514-02A,mouse,NCBI:txid10090,NA,Tracer Injected,retrograde,failed,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180514-02A/,NA,NA,NA,NA,NA,,1 CTB 647,"iontophoresis (10 min, 7secOn/Off)"
SW180514-02A,mouse,NCBI:txid10090,NA,Tracer Injected,retrograde,CLA,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180514-02A/,NA,NA,NA,1.645,2,-3.3,2 FG,"iontophoresis (5 min, 7secOn/Off)"
SW180514-02A,mouse,NCBI:txid10090,NA,Tracer Injected,retrograde,CP,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180514-02A/,NA,NA,NA,1.245,1.2,-3.4,3 CTB 555,pressure (50nl)
SW180514-02A,mouse,NCBI:txid10090,NA,Tracer Injected,retrograde,PL,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180514-02A/,NA,NA,NA,1.42,0.875,-2,4 CTB 488,pressure (50nl)
SW180514-03A,mouse,NCBI:txid10090,NA,Tracer Injected,retrograde,CLA,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180514-03A/,NA,NA,NA,1.045,2.65,-4.2,1 CTB 647,"iontophoresis (10 min, 7secOn/Off)"
SW180514-03A,mouse,NCBI:txid10090,NA,Tracer Injected,retrograde,CP,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180514-03A/,NA,NA,NA,0.145,1.5,-3,2 FG,"iontophoresis (5 min, 7secOn/Off)"
SW180514-03A,mouse,NCBI:txid10090,NA,Tracer Injected,retrograde,SMT,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180514-03A/,NA,NA,NA,-1.155,0.5,-4.5,3 CTB 555,pressure (50nl)
SW180514-03A,mouse,NCBI:txid10090,NA,Tracer Injected,retrograde,CM,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180514-03A/,NA,NA,NA,-1.155,0.3,-4,4 CTB 488,pressure (50nl)
SW180514-04B,mouse,NCBI:txid10090,NA,Tracer Injected,retrograde,CLA,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180514-04B/,NA,NA,NA,1.245,2.6,-4,1 CTB 647,"iontophoresis (10 min, 7secOn/Off)"
SW180514-04B,mouse,NCBI:txid10090,NA,Tracer Injected,retrograde,CP,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180514-04B/,NA,NA,NA,0.145,1.5,-2.8,2 FG,"iontophoresis (5 min, 7secOn/Off)"
SW180514-04B,mouse,NCBI:txid10090,NA,Tracer Injected,retrograde,RE,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180514-04B/,NA,NA,NA,-0.655,0.6,-4.55,3 CTB 555,pressure (50nl)
SW180514-04B,mouse,NCBI:txid10090,NA,Tracer Injected,retrograde,IAM/AM,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180514-04B/,NA,NA,NA,-0.955,0.3,-4,4 CTB 488,pressure (50nl)
SW180516-02A,mouse,NCBI:txid10090,NA,Tracer Injected,anterograde,MOp/MOs,University of Southern California,Hongwei Dong,U19MH114821-01,U19 Huang,BIL,https://download.brainimagelibrary.org/f1/6e/f16e93e3ff05538e/2018Q4_U19CSHL/SW180516-02A/,NA,NA,NA,2.045,0.65,-1.6,1. PHAL,"iontophoresis (10 min, 7secOn/Off)"
SW180516-02A,mouse,NCBI:txid10090,NA,Tracer Injected,anterograde,MOp,University of Southern California,Hongwei Dong,U19MH114821-01,U19 Huang,BIL,https://download.brainimagelibrary.org/f1/6e/f16e93e3ff05538e/2018Q4_U19CSHL/SW180516-02A/,NA,NA,NA,1.42,1.75,-1.75,2. AAV1-CAG-tdTomato-WPRE,"iontophoresis (3 min, 7secOn/Off)"
SW180516-02A,mouse,NCBI:txid10090,NA,Tracer Injected,anterograde,MOp,University of Southern California,Hongwei Dong,U19MH114821-01,U19 Huang,BIL,https://download.brainimagelibrary.org/f1/6e/f16e93e3ff05538e/2018Q4_U19CSHL/SW180516-02A/,NA,NA,NA,0.245,1.4,-1.5,3. AAV1-hSyn-GFP-WPRE,"iontophoresis (5 min, 7secOn/Off)"
SW180517-03A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,SSp-ul,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/82/e9/82e9592c90c456ef/1U01MH114829-01/SW180517-03A/,NA,NA,NA,-0.755,2.2,-1,1 CTB 647,"iontophoresis (10 min, 7secOn/Off)"
SW180517-03A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,SSp-ul,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/82/e9/82e9592c90c456ef/1U01MH114829-01/SW180517-03A/,NA,NA,NA,-0.555,-2.3,-1.9,2 CTB 555,pressure (50nl)
SW180517-03A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,SSp-bfd,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/82/e9/82e9592c90c456ef/1U01MH114829-01/SW180517-03A/,NA,NA,NA,-0.755,3.1,-2.1,3.AAVretro-hSyn-Cre-WPRE,"iontophoresis (5 min, 7secOn/Off)"
SW180517-03A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,CP,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/82/e9/82e9592c90c456ef/1U01MH114829-01/SW180517-03A/,NA,NA,NA,-0.755,-2.97,-2.35,4 FG,"iontophoresis (10 min, 7secOn/Off)"
SW180517-04A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,SSp-ul,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW180517-04A,NA,NA,NA,-0.555,2.175,-1.65,1 CTB 647,"iontophoresis (10 min, 7secOn/Off)"
SW180517-04A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,SSp-ll,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW180517-04A,NA,NA,NA,-0.48,2,-2.25,2 CTB 555,pressure (50nl)
SW180517-04A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,SSp-ul,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW180517-04A,NA,NA,NA,-0.38,2.9,-2.2,3 AAVretro-hSyn-Cre-WPRE,"iontophoresis (5 min, 7secOn/Off)"
SW180517-04A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,SSp-bfd,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW180517-04A,NA,NA,NA,-0.48,3.1,-2.25,4 FG,"iontophoresis (10 min, 7secOn/Off)"
SW180518-01A,mouse,NCBI:txid10090,NA,Tracer Injected,retrograde,SSp_ul,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180518-01A/,NA,NA,NA,-0.655,2.1,-1.7,1. AAVretro-hSyn-Cre-WPRE,"iontophoresis (5 min, 7secOn/Off)"
SW180518-01A,mouse,NCBI:txid10090,NA,Tracer Injected,retrograde,SSp_ll,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180518-01A/,NA,NA,NA,-0.18,-2.1,-1.6,2. FG ,"iontophoresis (5 min, 7secOn/Off)"
SW180518-01A,mouse,NCBI:txid10090,NA,Tracer Injected,retrograde,MOs,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180518-01A/,NA,NA,NA,2.245,1.75,-1.8,3. CTB 647,"iontophoresis (10 min, 7secOn/Off)"
SW180518-01A,mouse,NCBI:txid10090,NA,Tracer Injected,retrograde,MOs,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180518-01A/,NA,NA,NA,2.245,-1.9,-1.9,4.CTB 555,pressure (50nl)
SW180518-02A,mouse,NCBI:txid10090,NA,Tracer Injected,retrograde,SSp-ul,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180518-02A/,NA,NA,NA,-0.38,2.2,-1.75,1. AAVretro-hSyn-Cre-WPRE,"iontophoresis (5 min, 7secOn/Off)"
SW180518-02A,mouse,NCBI:txid10090,NA,Tracer Injected,retrograde,SSp-ll,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180518-02A/,NA,NA,NA,-0.18,-1.9,-1.7,2. FG ,"iontophoresis (5 min, 7secOn/Off)"
SW180518-02A,mouse,NCBI:txid10090,NA,Tracer Injected,retrograde,MOp,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180518-02A/,NA,NA,NA,2.245,1.7,-1.8,3. CTB 647,"iontophoresis (10 min, 7secOn/Off)"
SW180518-02A,mouse,NCBI:txid10090,NA,Tracer Injected,retrograde,MOs,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180518-02A/,NA,NA,NA,2.545,-1.8,-1.9,4.CTB 555,pressure (50nl)
SW180524-01A,mouse,NCBI:txid10090,NA,Tracer Injected,retrograde,MDm/PVT,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180524-01A/,NA,NA,NA,-0.955,0.3,-3.2,1 CTB 647,"iontophoresis (10 min, 7secOn/Off)"
SW180524-01A,mouse,NCBI:txid10090,NA,Tracer Injected,retrograde,PF,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180524-01A/,NA,NA,NA,-2.055,0.45,-3.5,2 FG,"iontophoresis (5 min, 7secOn/Off)"
SW180524-01A,mouse,NCBI:txid10090,NA,Tracer Injected,retrograde,LHA,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180524-01A/,NA,NA,NA,-2.255,0.7,-5.4,3 CTB 555,pressure (50nl)
SW180524-01A,mouse,NCBI:txid10090,NA,Tracer Injected,retrograde,PTLp,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180524-01A/,NA,NA,NA,-2.055,1.3,-0.7,4 Rabies-OLLAS,pressure (50nl)
SW180524-01A,mouse,NCBI:txid10090,NA,Tracer Injected,retrograde,VISam,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180524-01A/,NA,NA,NA,-2.98,1.4,-0.375,5 Rabies-HA,pressure (50nl)
SW180524-01A,mouse,NCBI:txid10090,NA,Tracer Injected,retrograde,PAG,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180524-01A/,NA,NA,NA,-4.855,0.4,-3.1,6 Rabies-V5,pressure (50nl)
SW180611-01A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,CPi,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW180611-01A,NA,NA,NA,0.145,1.5,-4.25,1. Rabie GFP,pressure (50nl)
SW180612-01A,mouse,NCBI:txid10090,NA,Tracer Injected,retrograde,ORBvl,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180612-01A/,NA,NA,NA,2.445,-1,-3.1,1 CTB 647,"iontophoresis (10 min, 7secOn/Off)"
SW180612-01A,mouse,NCBI:txid10090,NA,Tracer Injected,retrograde,PTLp,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180612-01A/,NA,NA,NA,-2.055,1.2,-0.8,2 FG,"iontophoresis (5 min, 7secOn/Off)"
SW180612-01A,mouse,NCBI:txid10090,NA,Tracer Injected,retrograde,VISam,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180612-01A/,NA,NA,NA,-3.18,1.6,-0.6,3 CTB 555,pressure (50nl)
SW180612-01A,mouse,NCBI:txid10090,NA,Tracer Injected,retrograde,CAlslm,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180612-01A/,NA,NA,NA,-2.155,0.6,-2.2,4 CTB 488,pressure (50nl)
SW180612-02A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,ORB,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW180612-02A,NA,NA,NA,2.445,-1.25,-3,1 CTB 647,"iontophoresis (10 min, 7secOn/Off)"
SW180612-02A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,PTLp,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW180612-02A,NA,NA,NA,-2.055,1.25,-0.75,2 FG,"iontophoresis (5 min, 7secOn/Off)"
SW180612-02A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,VISam,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW180612-02A,NA,NA,NA,-3.28,1.5,-0.7,3 CTB 555,pressure (50nl)
SW180612-02A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,LH,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW180612-02A,NA,NA,NA,-2.055,0.7,-2.7,4 CTB 488,pressure (50nl)
SW180621-02A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,MOp,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW180621-02A,NA,NA,NA,2.345,2.7,-3.4,1 CTB 647,"iontophoresis (10 min, 7secOn/Off)"
SW180621-02A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,failed,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW180621-02A,NA,NA,NA,NA,NA,,2 FG,"iontophoresis (5 min, 7secOn/Off)"
SW180621-02A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,CP/GPe,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW180621-02A,NA,NA,NA,-0.38,1.5,-3.65,3 CTB 555,pressure (50nl)
SW180621-02A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,PVT/MDm,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW180621-02A,NA,NA,NA,-0.955,0.25,-3.25,4 CTB 488,pressure (50nl)
SW180621-03A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,ACAd/MOs,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW180621-03A,NA,NA,NA,1.645,0.8,-1.75,1 CTB 647,"iontophoresis (10 min, 7secOn/Off)"
SW180621-03A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,LPO,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW180621-03A,NA,NA,NA,0.62,0.45,-5.1,2 FG,"iontophoresis (5 min, 7secOn/Off)"
SW180621-03A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,ACAd,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW180621-03A,NA,NA,NA,1.045,0.2,-1.25,3 CTB 555,pressure (50nl)
SW180621-03A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,CM/IAM/RH,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW180621-03A,NA,NA,NA,-0.655,0.25,-4.25,4 CTB 488,pressure (50nl)
SW180627-02A,mouse,NCBI:txid10090,NA,Tracer Injected,retrograde,IAD/PT,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180627-02A/,NA,NA,NA,-0.555,0.4,-4.8,1 CTB 647,"iontophoresis (10 min, 7secOn/Off)"
SW180627-02A,mouse,NCBI:txid10090,NA,Tracer Injected,retrograde,LHA,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180627-02A/,NA,NA,NA,-2.055,1.25,-5.65,2 FG,"iontophoresis (5 min, 7secOn/Off)"
SW180627-02A,mouse,NCBI:txid10090,NA,Tracer Injected,retrograde,AId,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180627-02A/,NA,NA,NA,1.945,2.75,-3.7,3 CTB 555,pressure (50nl)
SW180627-02A,mouse,NCBI:txid10090,NA,Tracer Injected,retrograde,ACB/LSR,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180627-02A/,NA,NA,NA,1.645,0.75,-4.15,4 CTB 488,pressure (50nl)
SW180709-02A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,ILA,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW180709-02A,NA,NA,NA,1.945,0.4,-3.5,1. CTB 488,pressure (50nl)
SW180709-02A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,PL,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW180709-02A,NA,NA,NA,1.945,0.25,-1.5,2. CTB 488,pressure (50nl)
SW180709-02A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,ORBm,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW180709-02A,NA,NA,NA,2.145,0.3,-2.75,3. CTB 488,pressure (50nl)
SW180716-01A,mouse,NCBI:txid10090,NA,Tracer Injected,retrograde,TTd,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180716-01A/,NA,NA,NA,1.42,0.4,-3.6,1 CTB 647,"iontophoresis (10 min, 7secOn/Off)"
SW180716-01A,mouse,NCBI:txid10090,NA,Tracer Injected,retrograde,LSr,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180716-01A/,NA,NA,NA,1.42,0.35,-4.25,2 FG,"iontophoresis (5 min, 7secOn/Off)"
SW180716-01A,mouse,NCBI:txid10090,NA,Tracer Injected,retrograde,NDB,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180716-01A/,NA,NA,NA,0.845,0.4,-5.9,3 CTB 555,pressure (50nl)
SW180716-01A,mouse,NCBI:txid10090,NA,Tracer Injected,retrograde,LPO,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180716-01A/,NA,NA,NA,-0.08,1.3,-6.25,4 AAVretro-hSyn-Cre-WPRE,"iontophoresis (5 min, 7secOn/Off)"
SW180716-02A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,TTd,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW180716-02A,NA,NA,NA,1.345,0.2,-3.6,1 CTB 647,"iontophoresis (10 min, 7secOn/Off)"
SW180716-02A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,NDB,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW180716-02A,NA,NA,NA,1.145,0.2,-4.9,2 FG,"iontophoresis (5 min, 7secOn/Off)"
SW180716-02A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,NDB,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW180716-02A,NA,NA,NA,0.745,0.3,-5.6,3 CTB 555,pressure (50nl)
SW180716-02A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,LPO,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW180716-02A,NA,NA,NA,-0.08,1.25,-6.25,4 AAVretro-hSyn-Cre-WPRE,"iontophoresis (5 min, 7secOn/Off)"
SW180716-03A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,RE,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW180716-03A,NA,NA,NA,-0.88,0.25,-4.5,1 CTB 647,"iontophoresis (10 min, 7secOn/Off)"
SW180716-03A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,MDm,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW180716-03A,NA,NA,NA,-1.255,0.25,-3.35,2 FG,"iontophoresis (5 min, 7secOn/Off)"
SW180716-03A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,SMT,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW180716-03A,NA,NA,NA,-1.255,0.4,-4.4,3 CTB 555,pressure (50nl)
